ingredient_name,price_date,price_per_kg_rwf,market_location
Whole maize grain,2013-07-15,208.33,Western Province / Nyabihu / Ngororero
Whole maize grain,2013-08-15,215.33,Western Province / Nyabihu / Ngororero
Whole maize grain,2013-09-15,201.5,Western Province / Nyabihu / Ngororero
Whole maize grain,2013-10-15,300.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2013-11-15,301.5,Western Province / Nyabihu / Ngororero
Whole maize grain,2013-12-15,325.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2014-01-15,253.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2014-02-15,215.33,Western Province / Nyabihu / Ngororero
Whole maize grain,2014-03-15,160.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2014-04-15,168.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2014-05-15,197.67,Western Province / Nyabihu / Ngororero
Whole maize grain,2014-06-15,187.67,Western Province / Nyabihu / Ngororero
Whole maize grain,2014-07-15,220.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2014-08-15,214.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2014-09-15,214.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2014-11-15,200.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2014-12-15,194.5,Western Province / Nyabihu / Ngororero
Whole maize grain,2015-01-15,201.5,Western Province / Nyabihu / Ngororero
Whole maize grain,2015-02-15,200.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2015-03-15,190.67,Western Province / Nyabihu / Ngororero
Whole maize grain,2015-04-15,186.5,Western Province / Nyabihu / Ngororero
Whole maize grain,2015-05-15,176.25,Western Province / Nyabihu / Ngororero
Whole maize grain,2015-06-15,191.67,Western Province / Nyabihu / Ngororero
Whole maize grain,2015-07-15,199.5,Western Province / Nyabihu / Ngororero
Whole maize grain,2015-08-15,233.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2015-09-15,223.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2015-10-15,250.67,Western Province / Nyabihu / Ngororero
Whole maize grain,2015-11-15,246.67,Western Province / Nyabihu / Ngororero
Whole maize grain,2015-12-15,245.33,Western Province / Nyabihu / Ngororero
Whole maize grain,2008-01-15,182.5,Western Province / Nyabihu / Rambura
Whole maize grain,2008-02-15,195.0,Western Province / Nyabihu / Rambura
Whole maize grain,2008-03-15,177.5,Western Province / Nyabihu / Rambura
Whole maize grain,2008-04-15,192.5,Western Province / Nyabihu / Rambura
Whole maize grain,2008-05-15,150.0,Western Province / Nyabihu / Rambura
Whole maize grain,2008-06-15,159.25,Western Province / Nyabihu / Rambura
Whole maize grain,2008-07-15,155.0,Western Province / Nyabihu / Rambura
Whole maize grain,2008-08-15,175.0,Western Province / Nyabihu / Rambura
Whole maize grain,2008-10-15,340.0,Western Province / Nyabihu / Rambura
Whole maize grain,2012-01-15,250.0,Western Province / Nyabihu / Vunga
Whole maize grain,2008-01-15,180.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2008-02-15,92.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2008-03-15,97.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2008-04-15,160.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2008-05-15,138.75,Western Province / Nyamasheke / Bugarama
Whole maize grain,2008-06-15,112.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2008-07-15,120.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2008-08-15,167.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2008-09-15,225.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2008-11-15,225.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2008-12-15,192.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2009-01-15,122.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2009-02-15,132.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2009-03-15,150.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2009-04-15,172.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2009-05-15,139.17,Western Province / Nyamasheke / Bugarama
Whole maize grain,2009-06-15,150.62,Western Province / Nyamasheke / Bugarama
Whole maize grain,2009-07-15,163.96,Western Province / Nyamasheke / Bugarama
Whole maize grain,2009-08-15,173.12,Western Province / Nyamasheke / Bugarama
Whole maize grain,2009-09-15,208.33,Western Province / Nyamasheke / Bugarama
Whole maize grain,2009-10-15,350.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2009-11-15,262.92,Western Province / Nyamasheke / Bugarama
Whole maize grain,2009-12-15,305.62,Western Province / Nyamasheke / Bugarama
Whole maize grain,2010-01-15,245.12,Western Province / Nyamasheke / Bugarama
Whole maize grain,2010-02-15,188.71,Western Province / Nyamasheke / Bugarama
Whole maize grain,2010-03-15,147.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2010-04-15,133.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2010-05-15,138.83,Western Province / Nyamasheke / Bugarama
Whole maize grain,2010-06-15,170.38,Western Province / Nyamasheke / Bugarama
Whole maize grain,2010-07-15,228.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2010-08-15,287.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2010-09-15,295.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2010-10-15,192.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2010-11-15,250.78,Western Province / Nyamasheke / Bugarama
Whole maize grain,2010-12-15,238.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2011-02-15,113.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2011-03-15,130.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2011-04-15,173.75,Western Province / Nyamasheke / Bugarama
Whole maize grain,2011-05-15,302.6,Western Province / Nyamasheke / Bugarama
Whole maize grain,2011-06-15,321.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2011-07-15,280.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2011-08-15,293.25,Western Province / Nyamasheke / Bugarama
Whole maize grain,2011-09-15,301.75,Western Province / Nyamasheke / Bugarama
Whole maize grain,2011-10-15,310.4,Western Province / Nyamasheke / Bugarama
Whole maize grain,2011-11-15,308.33,Western Province / Nyamasheke / Bugarama
Whole maize grain,2011-12-15,290.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2012-01-15,297.4,Western Province / Nyamasheke / Bugarama
Whole maize grain,2012-02-15,203.33,Western Province / Nyamasheke / Bugarama
Whole maize grain,2012-03-15,215.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2012-04-15,317.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2012-05-15,233.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2012-06-15,275.25,Western Province / Nyamasheke / Bugarama
Whole maize grain,2012-07-15,225.25,Western Province / Nyamasheke / Bugarama
Whole maize grain,2012-08-15,236.67,Western Province / Nyamasheke / Bugarama
Whole maize grain,2012-09-15,275.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2012-10-15,310.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2012-11-15,271.25,Western Province / Nyamasheke / Bugarama
Whole maize grain,2012-12-15,307.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2013-01-15,257.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2013-02-15,228.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2013-03-15,187.25,Western Province / Nyamasheke / Bugarama
Whole maize grain,2013-04-15,380.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2013-05-15,202.8,Western Province / Nyamasheke / Bugarama
Whole maize grain,2013-06-15,210.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2013-07-15,200.25,Western Province / Nyamasheke / Bugarama
Whole maize grain,2013-08-15,210.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2013-09-15,250.75,Western Province / Nyamasheke / Bugarama
Whole maize grain,2013-10-15,284.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2013-11-15,263.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2013-12-15,261.75,Western Province / Nyamasheke / Bugarama
Whole maize grain,2014-01-15,238.33,Western Province / Nyamasheke / Bugarama
Whole maize grain,2014-02-15,198.33,Western Province / Nyamasheke / Bugarama
Whole maize grain,2014-03-15,209.8,Western Province / Nyamasheke / Bugarama
Whole maize grain,2014-04-15,215.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2014-05-15,216.75,Western Province / Nyamasheke / Bugarama
Whole maize grain,2014-06-15,220.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2014-07-15,218.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2014-08-15,240.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2014-09-15,242.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2014-12-15,233.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2015-01-15,219.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2015-02-15,203.33,Western Province / Nyamasheke / Bugarama
Whole maize grain,2015-03-15,175.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2015-04-15,173.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2015-05-15,245.67,Western Province / Nyamasheke / Bugarama
Whole maize grain,2015-06-15,191.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2015-07-15,160.33,Western Province / Nyamasheke / Bugarama
Whole maize grain,2015-08-15,218.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2015-09-15,220.0,Western Province / Nyamasheke / Bugarama
Whole maize grain,2015-10-15,198.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2015-11-15,226.25,Western Province / Nyamasheke / Bugarama
Whole maize grain,2015-12-15,221.5,Western Province / Nyamasheke / Bugarama
Whole maize grain,2012-02-15,267.0,Western Province / Nyamasheke / Bumazi
Whole maize grain,2012-06-15,317.0,Western Province / Nyamasheke / Bumazi
Whole maize grain,2014-07-15,317.0,Western Province / Nyamasheke / Bumazi
Whole maize grain,2015-10-15,220.0,Western Province / Nyamasheke / Bumazi
Whole maize grain,2008-01-15,157.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2008-02-15,112.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2008-03-15,110.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2008-04-15,180.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2008-05-15,147.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2008-06-15,140.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2008-07-15,158.33,Western Province / Nyamasheke / Bushenge
Whole maize grain,2008-08-15,202.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2008-09-15,245.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2008-10-15,280.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2008-11-15,245.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2008-12-15,195.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2009-01-15,140.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2009-02-15,127.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2009-03-15,150.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2009-04-15,150.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2009-05-15,113.75,Western Province / Nyamasheke / Bushenge
Whole maize grain,2009-06-15,217.75,Western Province / Nyamasheke / Bushenge
Whole maize grain,2009-07-15,248.75,Western Province / Nyamasheke / Bushenge
Whole maize grain,2009-08-15,260.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2009-09-15,287.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2009-10-15,322.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2009-11-15,253.54,Western Province / Nyamasheke / Bushenge
Whole maize grain,2009-12-15,294.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2010-01-15,271.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2010-02-15,200.25,Western Province / Nyamasheke / Bushenge
Whole maize grain,2010-03-15,156.12,Western Province / Nyamasheke / Bushenge
Whole maize grain,2010-04-15,120.38,Western Province / Nyamasheke / Bushenge
Whole maize grain,2010-05-15,144.46,Western Province / Nyamasheke / Bushenge
Whole maize grain,2010-06-15,193.65,Western Province / Nyamasheke / Bushenge
Whole maize grain,2010-07-15,261.12,Western Province / Nyamasheke / Bushenge
Whole maize grain,2010-08-15,330.75,Western Province / Nyamasheke / Bushenge
Whole maize grain,2010-09-15,305.3,Western Province / Nyamasheke / Bushenge
Whole maize grain,2010-10-15,192.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2010-11-15,264.67,Western Province / Nyamasheke / Bushenge
Whole maize grain,2010-12-15,238.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2011-01-15,200.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2011-02-15,134.33,Western Province / Nyamasheke / Bushenge
Whole maize grain,2011-03-15,134.4,Western Province / Nyamasheke / Bushenge
Whole maize grain,2011-04-15,194.33,Western Province / Nyamasheke / Bushenge
Whole maize grain,2011-05-15,291.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2011-06-15,330.6,Western Province / Nyamasheke / Bushenge
Whole maize grain,2011-07-15,306.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2011-08-15,325.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2011-09-15,306.25,Western Province / Nyamasheke / Bushenge
Whole maize grain,2011-10-15,335.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2011-11-15,291.8,Western Province / Nyamasheke / Bushenge
Whole maize grain,2011-12-15,300.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2012-01-15,325.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2012-02-15,283.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2012-03-15,307.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2012-04-15,323.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2012-05-15,287.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2012-06-15,284.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2012-07-15,292.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2012-08-15,292.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2012-09-15,317.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2012-10-15,350.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2012-11-15,317.4,Western Province / Nyamasheke / Bushenge
Whole maize grain,2012-12-15,321.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2013-01-15,315.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2013-02-15,229.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2013-03-15,215.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2013-04-15,212.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2013-05-15,245.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2013-06-15,211.75,Western Province / Nyamasheke / Bushenge
Whole maize grain,2013-07-15,220.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2013-08-15,228.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2013-10-15,283.33,Western Province / Nyamasheke / Bushenge
Whole maize grain,2014-01-15,256.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2014-02-15,215.25,Western Province / Nyamasheke / Bushenge
Whole maize grain,2014-03-15,231.25,Western Province / Nyamasheke / Bushenge
Whole maize grain,2014-04-15,244.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2014-05-15,213.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2014-06-15,244.25,Western Province / Nyamasheke / Bushenge
Whole maize grain,2014-07-15,229.4,Western Province / Nyamasheke / Bushenge
Whole maize grain,2014-08-15,250.5,Western Province / Nyamasheke / Bushenge
Whole maize grain,2014-09-15,261.75,Western Province / Nyamasheke / Bushenge
Whole maize grain,2014-11-15,300.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2014-12-15,267.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2015-01-15,219.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2015-02-15,177.75,Western Province / Nyamasheke / Bushenge
Whole maize grain,2015-03-15,175.25,Western Province / Nyamasheke / Bushenge
Whole maize grain,2015-04-15,178.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2015-05-15,221.0,Western Province / Nyamasheke / Bushenge
Whole maize grain,2015-06-15,205.25,Western Province / Nyamasheke / Bushenge
Whole maize grain,2015-07-15,166.75,Western Province / Nyamasheke / Bushenge
Whole maize grain,2015-08-15,197.25,Western Province / Nyamasheke / Bushenge
Whole maize grain,2015-09-15,225.6,Western Province / Nyamasheke / Bushenge
